Sr No	Rating Symbol	Make	Model	Type	Year	CC	MSRP	Eff Date	Rn Date
17920	STANDARD	ARIEL	LH 200 SINGLE 197CC	MC	1956	197	0	1-Jan-00	1-Jan-00
17921	STANDARD	ARIEL	LH 200 SINGLE 197CC	MC	1957	197	0	1-Jan-00	1-Jan-00
17922	STANDARD	ARIEL	LH 200 SINGLE 197CC	MC	1958	197	0	1-Jan-00	1-Jan-00
17923	STANDARD	ARIEL	LH 200 SINGLE 197CC	MC	1959	197	0	1-Jan-00	1-Jan-00
17924	STANDARD	ARIEL	LM 200 SINGLE 197CC	MC	1954	197	0	1-Jan-00	1-Jan-00
17925	STANDARD	ARIEL	LM 200 SINGLE 197CC	MC	1955	197	0	1-Jan-00	1-Jan-00
17926	STANDARD	ARIEL	LM 200 SINGLE 197CC	MC	1956	197	0	1-Jan-00	1-Jan-00
17927	STANDARD	ARIEL	MODEL 4F SQUARE FOUR 498CC	MC	1930	498	0	1-Jan-00	1-Jan-00
17928	STANDARD	ARIEL	MODEL 4F SQUARE FOUR 599CC	MC	1936	599	0	1-Jan-00	1-Jan-00
17929	STANDARD	ARIEL	MODEL 4F SQUARE FOUR 599CC	MC	1937	599	0	1-Jan-00	1-Jan-00
17930	STANDARD	ARIEL	MODEL 4F SQUARE FOUR 599CC	MC	1938	599	0	1-Jan-00	1-Jan-00
17931	STANDARD	ARIEL	MODEL 4F SQUARE FOUR 599CC	MC	1939	599	0	1-Jan-00	1-Jan-00
17932	STANDARD	ARIEL	MODEL 4F SQUARE FOUR 599CC	MC	1940	599	0	1-Jan-00	1-Jan-00
17933	STANDARD	ARIEL	MODEL 4F SQUARE FOUR 599CC	MC	1941	599	0	1-Jan-00	1-Jan-00
17934	STANDARD	ARIEL	MODEL 4F600 SQUARE FOUR 596CC	MC	1931	596	0	1-Jan-00	1-Jan-00
17935	STANDARD	ARIEL	MODEL 4F600 SQUARE FOUR 596CC	MC	1932	596	0	1-Jan-00	1-Jan-00
17936	STANDARD	ARIEL	MODEL 4F600 SQUARE FOUR 596CC	MC	1933	596	0	1-Jan-00	1-Jan-00
17937	STANDARD	ARIEL	MODEL 4F600 SQUARE FOUR 596CC	MC	1934	596	0	1-Jan-00	1-Jan-00
17938	STANDARD	ARIEL	MODEL 4F600 SQUARE FOUR 596CC	MC	1935	596	0	1-Jan-00	1-Jan-00
17939	STANDARD	ARIEL	MODEL 4F600 SQUARE FOUR 596CC	MC	1936	596	0	1-Jan-00	1-Jan-00
17940	STANDARD	ARIEL	MODEL 4G SQUARE FOUR 997CC	MC	1936	997	0	1-Jan-00	1-Jan-00
17941	STANDARD	ARIEL	MODEL 4G SQUARE FOUR 997CC	MC	1937	997	0	1-Jan-00	1-Jan-00
17942	STANDARD	ARIEL	MODEL 4G SQUARE FOUR 997CC	MC	1938	997	0	1-Jan-00	1-Jan-00
17943	STANDARD	ARIEL	MODEL 4G SQUARE FOUR 997CC	MC	1939	997	0	1-Jan-00	1-Jan-00
17944	STANDARD	ARIEL	MODEL 4G SQUARE FOUR 997CC	MC	1940	997	0	1-Jan-00	1-Jan-00
17945	STANDARD	ARIEL	MODEL 4G SQUARE FOUR 997CC	MC	1941	997	0	1-Jan-00	1-Jan-00
17946	STANDARD	ARIEL	MODEL 4H SQUARE FOUR 997CC	MC	1936	997	0	1-Jan-00	1-Jan-00
17947	STANDARD	ARIEL	MODEL 4H SQUARE FOUR 997CC	MC	1937	997	0	1-Jan-00	1-Jan-00
17948	STANDARD	ARIEL	MODEL 4H SQUARE FOUR 997CC	MC	1938	997	0	1-Jan-00	1-Jan-00
17949	STANDARD	ARIEL	MODEL 4H SQUARE FOUR 997CC	MC	1939	997	0	1-Jan-00	1-Jan-00
17950	STANDARD	ARIEL	MODEL 4H SQUARE FOUR 997CC	MC	1940	997	0	1-Jan-00	1-Jan-00
17951	STANDARD	ARIEL	MODEL 4H SQUARE FOUR 997CC	MC	1941	997	0	1-Jan-00	1-Jan-00
17952	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1929	557	0	1-Jan-00	1-Jan-00
17953	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1930	557	0	1-Jan-00	1-Jan-00
17954	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1931	557	0	1-Jan-00	1-Jan-00
17955	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1932	557	0	1-Jan-00	1-Jan-00
17956	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1933	557	0	1-Jan-00	1-Jan-00
17957	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1934	557	0	1-Jan-00	1-Jan-00
17958	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1935	557	0	1-Jan-00	1-Jan-00
17959	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1936	557	0	1-Jan-00	1-Jan-00
17960	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1937	557	0	1-Jan-00	1-Jan-00
17961	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1938	557	0	1-Jan-00	1-Jan-00
17962	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1939	557	0	1-Jan-00	1-Jan-00
17963	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1940	557	0	1-Jan-00	1-Jan-00
17964	STANDARD	ARIEL	MODEL B SINGLE 557CC	MC	1941	557	0	1-Jan-00	1-Jan-00
17965	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1929	497	0	1-Jan-00	1-Jan-00
17966	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1930	497	0	1-Jan-00	1-Jan-00
17967	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1931	497	0	1-Jan-00	1-Jan-00
17968	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1932	497	0	1-Jan-00	1-Jan-00
17969	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1933	497	0	1-Jan-00	1-Jan-00
17970	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1934	497	0	1-Jan-00	1-Jan-00
17971	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1935	497	0	1-Jan-00	1-Jan-00
17972	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1936	497	0	1-Jan-00	1-Jan-00
17973	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1937	497	0	1-Jan-00	1-Jan-00
17974	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1938	497	0	1-Jan-00	1-Jan-00
17975	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1939	497	0	1-Jan-00	1-Jan-00
17976	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1940	497	0	1-Jan-00	1-Jan-00
17977	STANDARD	ARIEL	MODEL E SINGLE 497CC	MC	1941	497	0	1-Jan-00	1-Jan-00
17978	STANDARD	ARIEL	MODEL W/NG 350 SINGLE 347CC	MC	1941	347	0	1-Jan-00	1-Jan-00
17979	STANDARD	ARIEL	MODEL W/NG 350 SINGLE 347CC	MC	1942	347	0	1-Jan-00	1-Jan-00
17980	STANDARD	ARIEL	MODEL W/NG 350 SINGLE 347CC	MC	1943	347	0	1-Jan-00	1-Jan-00
17981	STANDARD	ARIEL	MODEL W/NG 350 SINGLE 347CC	MC	1944	347	0	1-Jan-00	1-Jan-00
17982	STANDARD	ARIEL	MODEL W/NG 350 SINGLE 347CC	MC	1945	347	0	1-Jan-00	1-Jan-00
17983	STANDARD	ARIEL	NG 350 SINGLE 347CC	MC	1945	347	0	1-Jan-00	1-Jan-00
17984	STANDARD	ARIEL	NG 350 SINGLE 347CC	MC	1946	347	0	1-Jan-00	1-Jan-00
17985	STANDARD	ARIEL	NG 350 SINGLE 347CC	MC	1947	347	0	1-Jan-00	1-Jan-00
17986	STANDARD	ARIEL	NG 350 SINGLE 347CC	MC	1948	347	0	1-Jan-00	1-Jan-00
17987	STANDARD	ARIEL	NG 350 SINGLE 347CC	MC	1949	347	0	1-Jan-00	1-Jan-00
17988	STANDARD	ARIEL	NG 350 SINGLE 347CC	MC	1950	347	0	1-Jan-00	1-Jan-00
17989	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1945	347	0	1-Jan-00	1-Jan-00
17990	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1946	347	0	1-Jan-00	1-Jan-00
17991	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1947	347	0	1-Jan-00	1-Jan-00
17992	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1948	347	0	1-Jan-00	1-Jan-00
17993	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1949	347	0	1-Jan-00	1-Jan-00
17994	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1950	347	0	1-Jan-00	1-Jan-00
17995	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1951	347	0	1-Jan-00	1-Jan-00
17996	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1952	347	0	1-Jan-00	1-Jan-00
17997	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1953	347	0	1-Jan-00	1-Jan-00
17998	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1954	347	0	1-Jan-00	1-Jan-00
17999	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1955	347	0	1-Jan-00	1-Jan-00
18000	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1956	347	0	1-Jan-00	1-Jan-00
18001	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1957	347	0	1-Jan-00	1-Jan-00
18002	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1958	347	0	1-Jan-00	1-Jan-00
18003	STANDARD	ARIEL	NH 350 RED HUNTER SINGLE 347CC	MC	1959	347	0	1-Jan-00	1-Jan-00
18004	STANDARD	ARIEL	PIXIE 50 SINGLE 49CC	MC	1963	49	0	1-Jan-00	1-Jan-00
18005	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1945	598	0	1-Jan-00	1-Jan-00
18006	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1946	598	0	1-Jan-00	1-Jan-00
18007	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1947	598	0	1-Jan-00	1-Jan-00
18008	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1948	598	0	1-Jan-00	1-Jan-00
18009	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1949	598	0	1-Jan-00	1-Jan-00
18010	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1950	598	0	1-Jan-00	1-Jan-00
18011	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1951	598	0	1-Jan-00	1-Jan-00
18012	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1952	598	0	1-Jan-00	1-Jan-00
18013	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1953	598	0	1-Jan-00	1-Jan-00
18014	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1954	598	0	1-Jan-00	1-Jan-00
18015	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1955	598	0	1-Jan-00	1-Jan-00
18016	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1956	598	0	1-Jan-00	1-Jan-00
18017	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1957	598	0	1-Jan-00	1-Jan-00
18018	STANDARD	ARIEL	VB 600 SIDEVALVE SINGLE 598CC	MC	1958	598	0	1-Jan-00	1-Jan-00
18019	STANDARD	ARIEL	VCH 500 COMPETITION HUNTER SINGLE 497CC	MC	1950	497	0	1-Jan-00	1-Jan-00
18020	STANDARD	ARIEL	VCH 500 COMPETITION HUNTER SINGLE 497CC	MC	1951	497	0	1-Jan-00	1-Jan-00
18021	STANDARD	ARIEL	VCH 500 COMPETITION HUNTER SINGLE 497CC	MC	1952	497	0	1-Jan-00	1-Jan-00
18022	STANDARD	ARIEL	VG 500 SINGLE 497CC	MC	1946	497	0	1-Jan-00	1-Jan-00
18023	STANDARD	ARIEL	VG 500 SINGLE 497CC	MC	1947	497	0	1-Jan-00	1-Jan-00
18024	STANDARD	ARIEL	VG 500 SINGLE 497CC	MC	1948	497	0	1-Jan-00	1-Jan-00
18025	STANDARD	ARIEL	VG 500 SINGLE 497CC	MC	1949	497	0	1-Jan-00	1-Jan-00
18026	STANDARD	ARIEL	VG 500 SINGLE 497CC	MC	1950	497	0	1-Jan-00	1-Jan-00
18027	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1945	497	0	1-Jan-00	1-Jan-00
18028	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1946	497	0	1-Jan-00	1-Jan-00
18029	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1947	497	0	1-Jan-00	1-Jan-00
18030	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1948	497	0	1-Jan-00	1-Jan-00
18031	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1949	497	0	1-Jan-00	1-Jan-00
18032	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1950	497	0	1-Jan-00	1-Jan-00
18033	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1951	497	0	1-Jan-00	1-Jan-00
18034	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1952	497	0	1-Jan-00	1-Jan-00
18035	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1953	497	0	1-Jan-00	1-Jan-00
18036	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1954	497	0	1-Jan-00	1-Jan-00
18037	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1955	497	0	1-Jan-00	1-Jan-00
18038	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1956	497	0	1-Jan-00	1-Jan-00
18039	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1957	497	0	1-Jan-00	1-Jan-00
18040	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1958	497	0	1-Jan-00	1-Jan-00
18041	STANDARD	ARIEL	VH 500 RED HUNTER SINGLE 497CC	MC	1959	497	0	1-Jan-00	1-Jan-00
18042	STANDARD	ARIEL	VHA 500 ALL ALLOY SINGLE 497CC	MC	1952	497	0	1-Jan-00	1-Jan-00
18043	STANDARD	ARIZONA	ARIZONA	MC	1995	1500	0	1-Jan-00	1-Jan-00
18044	STANDARD	ARTIC	BEARCAT	MC	1996	454	0	1-Jan-00	1-Jan-00
18045	STANDARD	ARTIC CAT	2X4 400	MC	1999	371	0	1-Jan-00	1-Jan-00
18046	STANDARD	ARTIC CAT	4X4-500	MC	2001	500	0	1-Jan-00	1-Jan-00
18047	STANDARD	ARTIC CAT	BEAR CAT	MC	1997	454	0	1-Jan-00	1-Jan-00
18048	STANDARD	ASM	ALL	MC	1978	1200	0	1-Jan-00	1-Jan-00
18049	STANDARD	ASMB	RECONSTRUCTED	MC	2001	1340	1	1-Jan-00	1-Jan-00
18050	STANDARD	ASP	RECONSTRUCTED	MC	1999	1340	1	1-Jan-00	1-Jan-00
18051	STANDARD	ASP	RECONSTRUCTED	MC	2006	1750	1	1-Jan-00	1-Jan-00
18052	STANDARD	ASPT	REDNEC	MC	2004	1200	1	1-Jan-00	1-Jan-00
18053	STANDARD	ASV	RECON	MC	2002	1200	0	1-Jan-00	1-Jan-00
18054	STANDARD	ASVE	KANNON RECONSTRUCTED	MC	2000	5700	1	1-Jan-00	1-Jan-00
18055	STANDARD	ASVE	SOFTAIL RECONSTRUCTED	MC	1998	1500	0	1-Jan-00	1-Jan-00
18056	STANDARD	ATLAS	PRO MAGNUM	MC	1997	1340	1	1-Jan-00	1-Jan-00
18057	STANDARD	ATLAS	RECONSTRUCTED	MC	2001	1340	0	1-Jan-00	1-Jan-00
18058	STANDARD	ATLAS	RECONSTRUCTED	MC	2003	1608	0	1-Jan-00	1-Jan-00
18059	STANDARD	AVANTI	ALL	MC	2001	0	0	1-Jan-00	1-Jan-00
18060	STANDARD	AVANTI	ALL	MC	2002	0	0	1-Jan-00	1-Jan-00
18061	STANDARD	AVANTI	GARELLI	MC	2000	0	0	1-Jan-00	1-Jan-00
18062	STANDARD	AVANTI	STINGER	MC	2001	0	0	1-Jan-00	1-Jan-00
18063	STANDARD	BAJA MOTORSPORTS	MC125	MC	2008	125	1	1-Jan-00	1-Jan-00
18064	STANDARD	BASHAN ASTRO NAUTICAL	RR250ZRX	MC	2007	250	1	1-Jan-00	1-Jan-00
18065	STANDARD	BASHAN ASTRONAUTICAL	RR50SBM	MC	2007	50	1	1-Jan-00	1-Jan-00
18066	STANDARD	BBC	BIG TWIN	MC	2003	1340	0	1-Jan-00	1-Jan-00
18067	STANDARD	BENELLI	ALL	MC	1983	900	0	1-Jan-00	1-Jan-00
18068	STANDARD	BENELLI	AUTOMATIC 50CC	MC	1967	50	0	1-Jan-00	1-Jan-00
18069	STANDARD	BENELLI	BANSHEE 90CC	MC	1973	90	0	1-Jan-00	1-Jan-00
18070	STANDARD	BENELLI	BANSHEE 90CC	MC	1974	90	0	1-Jan-00	1-Jan-00
18071	STANDARD	BENELLI	BANSHEE 90CC	MC	1975	90	0	1-Jan-00	1-Jan-00
18072	STANDARD	BENELLI	BANSHEE 90CC	MC	1976	90	0	1-Jan-00	1-Jan-00
18073	STANDARD	BENELLI	BARRACUDA 250CC	MC	1966	250	0	1-Jan-00	1-Jan-00
18074	STANDARD	BENELLI	BARRACUDA 250CC	MC	1967	250	0	1-Jan-00	1-Jan-00
18075	STANDARD	BENELLI	BARRACUDA 250CC	MC	1968	250	0	1-Jan-00	1-Jan-00
18076	STANDARD	BENELLI	BARRACUDA 4 SPEED 250CC	MC	1969	250	0	1-Jan-00	1-Jan-00
18077	STANDARD	BENELLI	BARRACUDA 5 SPEED 250CC	MC	1968	250	0	1-Jan-00	1-Jan-00
18078	STANDARD	BENELLI	BARRACUDA 5 SPEED 250CC	MC	1969	250	0	1-Jan-00	1-Jan-00
18079	STANDARD	BENELLI	BARRACUDA CALIF 4 SPD 250CC	MC	1969	250	0	1-Jan-00	1-Jan-00
18080	STANDARD	BENELLI	BARRACUDA CALIF 5 SPD 250CC	MC	1969	250	0	1-Jan-00	1-Jan-00
18081	STANDARD	BENELLI	BARRACUDA CALIFORNIA 250CC	MC	1967	250	0	1-Jan-00	1-Jan-00
18082	STANDARD	BENELLI	BARRACUDA SUPERSPORT 250CC	MC	1970	250	0	1-Jan-00	1-Jan-00
18083	STANDARD	BENELLI	BARRACUDA SUPERSPORT 250CC	MC	1971	250	0	1-Jan-00	1-Jan-00
18084	STANDARD	BENELLI	BUZZER 50CC	MC	1968	50	0	1-Jan-00	1-Jan-00
18085	STANDARD	BENELLI	BUZZER 50CC	MC	1969	50	0	1-Jan-00	1-Jan-00
18086	STANDARD	BENELLI	BUZZER 65CC	MC	1972	65	0	1-Jan-00	1-Jan-00
18087	STANDARD	BENELLI	BUZZER 65CC	MC	1973	65	0	1-Jan-00	1-Jan-00
18088	STANDARD	BENELLI	BUZZER-HORNET 60CC	MC	1970	60	0	1-Jan-00	1-Jan-00
18089	STANDARD	BENELLI	BUZZER-HORNET 60CC	MC	1971	60	0	1-Jan-00	1-Jan-00
18090	STANDARD	BENELLI	COBRA 125CC	MC	1966	125	0	1-Jan-00	1-Jan-00
18091	STANDARD	BENELLI	COBRA 125CC	MC	1967	125	0	1-Jan-00	1-Jan-00
18092	STANDARD	BENELLI	COBRA CALIFORNIA 125CC	MC	1967	125	0	1-Jan-00	1-Jan-00
18093	STANDARD	BENELLI	COBRA CALIFORNIA 125CC	MC	1969	125	0	1-Jan-00	1-Jan-00
18094	STANDARD	BENELLI	COBRA SCRAMBLER 125CC	MC	1966	125	0	1-Jan-00	1-Jan-00
18095	STANDARD	BENELLI	COBRA SCRAMBLER 125CC	MC	1967	125	0	1-Jan-00	1-Jan-00
18096	STANDARD	BENELLI	COBRA SCRAMBLER 125CC	MC	1968	125	0	1-Jan-00	1-Jan-00
18097	STANDARD	BENELLI	COBRA SCRAMBLER 125CC	MC	1969	125	0	1-Jan-00	1-Jan-00
18098	STANDARD	BENELLI	COMPACT CHOPPER 65CC	MC	1973	65	0	1-Jan-00	1-Jan-00
18099	STANDARD	BENELLI	COUGAR 60CC	MC	1970	60	0	1-Jan-00	1-Jan-00
18100	STANDARD	BENELLI	COUGAR 60CC	MC	1971	60	0	1-Jan-00	1-Jan-00
18101	STANDARD	BENELLI	COUGAR 65CC	MC	1972	65	0	1-Jan-00	1-Jan-00
18102	STANDARD	BENELLI	DYNAMO 50CC	MC	1969	50	0	1-Jan-00	1-Jan-00
18103	STANDARD	BENELLI	DYNAMO COMPACT 50CC	MC	1968	50	0	1-Jan-00	1-Jan-00
18104	STANDARD	BENELLI	DYNAMO SCRAMBLER 50CC	MC	1969	50	0	1-Jan-00	1-Jan-00
18105	STANDARD	BENELLI	DYNAMO SIDEHACK 65CC	MC	1973	65	0	1-Jan-00	1-Jan-00
18106	STANDARD	BENELLI	DYNAMO TRAIL 65CC	MC	1977	65	0	1-Jan-00	1-Jan-00
18107	STANDARD	BENELLI	DYNAMO WOODSBIKE 65CC	MC	1973	65	0	1-Jan-00	1-Jan-00
18108	STANDARD	BENELLI	DYNAMO WOODSBIKE 65CC	MC	1974	65	0	1-Jan-00	1-Jan-00
18109	STANDARD	BENELLI	DYNAMO WOODSBIKE 65CC	MC	1975	65	0	1-Jan-00	1-Jan-00
18110	STANDARD	BENELLI	DYNAMO WOODSBIKE 65CC	MC	1976	65	0	1-Jan-00	1-Jan-00
18111	STANDARD	BENELLI	DYNAMO WOODSBIKE 65CC	MC	1978	65	0	1-Jan-00	1-Jan-00
18112	STANDARD	BENELLI	DYNAMO WOODSBIKE 65CC	MC	1979	65	0	1-Jan-00	1-Jan-00
18113	STANDARD	BENELLI	EL DIABLO 4 SPEED 125CC	MC	1969	125	0	1-Jan-00	1-Jan-00
18114	STANDARD	BENELLI	EL DIABLO 4 SPEED 200CC	MC	1969	200	0	1-Jan-00	1-Jan-00
18115	STANDARD	BENELLI	EL DIABLO 4 SPEED 250CC	MC	1969	250	0	1-Jan-00	1-Jan-00
18116	STANDARD	BENELLI	EL DIABLO 5 SPEED 250CC	MC	1969	250	0	1-Jan-00	1-Jan-00
18117	STANDARD	BENELLI	EL DIABLO CALIFORNIA 125CC	MC	1969	125	0	1-Jan-00	1-Jan-00
18118	STANDARD	BENELLI	ENDURO 175CC	MC	1972	175	0	1-Jan-00	1-Jan-00
18119	STANDARD	BENELLI	ENDURO 175CC	MC	1973	175	0	1-Jan-00	1-Jan-00
18120	STANDARD	BENELLI	ENDURO 175CC	MC	1974	175	0	1-Jan-00	1-Jan-00
18121	STANDARD	BENELLI	ENDURO 175CC	MC	1975	175	0	1-Jan-00	1-Jan-00
18122	STANDARD	BENELLI	ENDURO 175CC	MC	1976	175	0	1-Jan-00	1-Jan-00
18123	STANDARD	BENELLI	ENDURO 175CC	MC	1977	175	0	1-Jan-00	1-Jan-00
18124	STANDARD	BENELLI	FIREBALL 50CC	MC	1966	50	0	1-Jan-00	1-Jan-00
18125	STANDARD	BENELLI	FIREBALL 50CC	MC	1967	50	0	1-Jan-00	1-Jan-00
18126	STANDARD	BENELLI	FIREBALL 50CC	MC	1969	50	0	1-Jan-00	1-Jan-00
18127	STANDARD	BENELLI	FIREBALL-TRAIL 50CC	MC	1968	50	0	1-Jan-00	1-Jan-00
18128	STANDARD	BENELLI	HORNET 50CC	MC	1969	50	0	1-Jan-00	1-Jan-00
18129	STANDARD	BENELLI	HORNET 65CC	MC	1972	65	0	1-Jan-00	1-Jan-00
18130	STANDARD	BENELLI	HORNET 65CC	MC	1973	65	0	1-Jan-00	1-Jan-00
18131	STANDARD	BENELLI	MAVERICK 50CC	MC	1969	50	0	1-Jan-00	1-Jan-00
18132	STANDARD	BENELLI	MINI ENDURO 65CC	MC	1973	65	0	1-Jan-00	1-Jan-00
18133	STANDARD	BENELLI	MINI ENDURO 65CC	MC	1974	65	0	1-Jan-00	1-Jan-00
18134	STANDARD	BENELLI	MINI ENDURO 65CC	MC	1975	65	0	1-Jan-00	1-Jan-00
18135	STANDARD	BENELLI	MINI ENDURO 65CC	MC	1976	65	0	1-Jan-00	1-Jan-00
18136	STANDARD	BENELLI	MINI ENDURO 65CC	MC	1977	65	0	1-Jan-00	1-Jan-00
18137	STANDARD	BENELLI	MINI-BIKE 50CC	MC	1967	50	0	1-Jan-00	1-Jan-00
18138	STANDARD	BENELLI	MINI-ENDURO 90CC	MC	1972	90	0	1-Jan-00	1-Jan-00
18139	STANDARD	BENELLI	MINI-SPRITE 100CC	MC	1967	100	0	1-Jan-00	1-Jan-00
18140	STANDARD	BENELLI	MINI-SPRITE 100CC	MC	1968	100	0	1-Jan-00	1-Jan-00
18141	STANDARD	BENELLI	MOTOCROSS 180CC	MC	1971	180	0	1-Jan-00	1-Jan-00
18142	STANDARD	BENELLI	PANTHER 125CC	MC	1973	125	0	1-Jan-00	1-Jan-00
18143	STANDARD	BENELLI	PANTHER 125CC	MC	1974	125	0	1-Jan-00	1-Jan-00
18144	STANDARD	BENELLI	PANTHER 125CC	MC	1975	125	0	1-Jan-00	1-Jan-00
18145	STANDARD	BENELLI	PANTHER 125CC	MC	1976	125	0	1-Jan-00	1-Jan-00
18146	STANDARD	BENELLI	PHANTOM 250CC	MC	1973	250	0	1-Jan-00	1-Jan-00
18147	STANDARD	BENELLI	PHANTOM 250CC	MC	1974	250	0	1-Jan-00	1-Jan-00
18148	STANDARD	BENELLI	PHANTOM 250CC	MC	1975	250	0	1-Jan-00	1-Jan-00
18149	STANDARD	BENELLI	PHANTOM 250CC	MC	1976	250	0	1-Jan-00	1-Jan-00
18150	STANDARD	BENELLI	PHANTOM 250CC	MC	1977	250	0	1-Jan-00	1-Jan-00
18151	STANDARD	BENELLI	PHANTOM 250CC	MC	1978	250	0	1-Jan-00	1-Jan-00
18152	STANDARD	BENELLI	PHANTOM 250CC	MC	1979	250	0	1-Jan-00	1-Jan-00
18153	STANDARD	BENELLI	QUATTRO (FOUR CYLINDER) 250CC	MC	1980	250	0	1-Jan-00	1-Jan-00
18154	STANDARD	BENELLI	QUATTRO (FOUR CYLINDER) 500CC	MC	1976	500	0	1-Jan-00	1-Jan-00
18155	STANDARD	BENELLI	QUATTRO (FOUR CYLINDER) 500CC	MC	1977	500	0	1-Jan-00	1-Jan-00
18156	STANDARD	BENELLI	QUATTRO (FOUR CYLINDER) 500CC	MC	1978	500	0	1-Jan-00	1-Jan-00
18157	STANDARD	BENELLI	QUATTRO (FOUR CYLINDER) 500CC	MC	1979	500	0	1-Jan-00	1-Jan-00
18158	STANDARD	BENELLI	QUATTRO (FOUR CYLINDER) 500CC	MC	1980	500	0	1-Jan-00	1-Jan-00
18159	STANDARD	BENELLI	ROAD-TRAIL 125CC	MC	1972	125	0	1-Jan-00	1-Jan-00
18160	STANDARD	BENELLI	SCORCHER 360CC	MC	1968	360	0	1-Jan-00	1-Jan-00
18161	STANDARD	BENELLI	SEI (SIX CYLINDER) 750CC	MC	1976	750	0	1-Jan-00	1-Jan-00
